,job_id,customer_id,tech_name,region,city,job_type,scheduled_date,duration_minutes,success,repeat_visit,repeat_reason,notes,scheduled_time_dt,arrival_time_dt,parts_used
2070,22070,9924.0,Nan,east,Huntersville,install,2024-01-11,102.0,True,True,Signal Issue,Technician running late,2024-01-11 16:00:00,2025-12-13 09:10:00,"['Coax Cable', 'Modem']"
2071,22071,3721.0,Jessica Taylor,north,Charlotte,install,2024-04-21,179.0,True,True,,,2024-04-21 16:00:00,2025-12-13 10:20:00,"['Router', 'Coax Cable']"
2072,22072,,Maria Gomez,south,Concord,repair,2024-01-12,115.0,True,True,Signal Issue,Technician running late,2024-01-12 10:00:00,2025-12-13 17:00:00,"['Router', 'Coax Cable']"
2073,22073,4217.0,John Smith,south,Concord,maintenence,2024-02-01,80.0,False,True,Equipment Failure,Technician running late,2024-02-01 12:00:00,2025-12-13 08:20:00,['Modem']
2074,22074,8900.0,Jessica Taylor,east,Huntersville,install,2024-03-07,53.0,True,True,,Technician running late,2024-03-07 16:00:00,2025-12-13 09:20:00,"['Router', 'Coax Cable']"
2075,22075,3200.0,Liam Peterson,west,Charlotte,repair,2024-01-24,78.0,True,False,,Installed new modem,2024-01-24 12:00:00,2025-12-13 09:40:00,"['Router', 'Coax Cable']"
2076,22076,,Maria Gomez,north,Huntersville,maintenence,2024-02-22,43.0,True,True,Customer Not Home,Technician running late,2024-02-22 10:00:00,2025-12-13 13:00:00,[]
2077,22077,6992.0,Maria Gomez,south,Concord,repair,2024-02-09,95.0,True,False,,,2024-02-09 14:00:00,2025-12-13 10:00:00,[]
2078,22078,,Maria Gomez,north,Charlotte,repair,2024-01-02,51.0,True,True,,,2024-01-02 09:30:00,2025-12-13 10:00:00,[]
2079,22079,3816.0,Nan,west,Concord,maintenence,2024-04-17,42.0,True,True,Equipment Failure,Customer unhappy,2024-04-17 16:00:00,2025-12-13 14:30:00,"['Router', 'Coax Cable']"
2080,22080,5300.0,Liam Peterson,south,Concord,repair,2024-01-07,22.0,True,False,,,2024-01-07 09:00:00,2025-12-13 09:00:00,[]
2081,22081,9868.0,Liam Peterson,east,Huntersville,maintenence,2024-03-15,44.0,True,False,,,2024-03-15 09:30:00,2025-12-13 16:40:00,"['Router', 'Coax Cable']"
2082,22082,4493.0,Jessica Taylor,north,Huntersville,install,2024-03-24,171.0,True,False,,,2024-03-24 10:00:00,2025-12-13 13:40:00,"['Coax Cable', 'Modem']"
2083,22083,3370.0,John Smith,east,Huntersville,maintenence,2024-01-25,33.0,True,True,,,2024-01-25 11:00:00,2025-12-13 13:40:00,[]
2084,22084,6817.0,Jessica Taylor,west,Huntersville,maintenence,2024-01-07,43.0,False,True,,Installed new modem,2024-01-07 09:00:00,2025-12-13 17:10:00,"['Router', 'Coax Cable']"
2085,22085,4295.0,Liam Peterson,west,Charlotte,install,2024-02-10,55.0,True,False,,,2024-02-10 08:30:00,2025-12-13 17:10:00,"['Coax Cable', 'Modem']"
2086,22086,,Nan,south,Concord,install,2024-04-09,104.0,True,False,,,2024-04-09 09:30:00,2025-12-13 14:30:00,['Modem']
2087,22087,7212.0,John Smith,north,Charlotte,repair,2024-03-08,119.0,False,False,,Installed new modem,2024-03-08 10:00:00,2025-12-13 17:00:00,"['Router', 'Coax Cable']"
2088,22088,1647.0,Jessica Taylor,north,Huntersville,maintenence,2024-01-13,34.0,True,False,,,2024-01-13 09:30:00,2025-12-13 12:50:00,"['Coax Cable', 'Modem']"
2089,22089,4695.0,Maria Gomez,east,Huntersville,repair,2024-01-02,42.0,True,False,,,2024-01-02 16:00:00,2025-12-13 15:00:00,['Fiber Ont']
2090,22090,1396.0,John Smith,south,Charlotte,install,2024-02-06,180.0,False,True,,,2024-02-06 09:00:00,2025-12-13 09:00:00,[]
2091,22091,8202.0,Maria Gomez,east,Charlotte,install,2024-01-26,135.0,True,False,,,2024-01-26 13:00:00,2025-12-13 09:00:00,[]
2092,22092,,Nan,north,Huntersville,install,2024-04-30,177.0,True,False,,,2024-04-30 15:00:00,2025-12-13 08:40:00,[]
2093,22093,1126.0,Jessica Taylor,west,Concord,maintenence,2024-03-11,35.0,True,True,Signal Issue,,2024-03-11 09:30:00,2025-12-13 08:20:00,['Splitter']
2094,22094,7770.0,Jessica Taylor,north,Huntersville,install,2024-04-13,157.0,True,False,,Installed new modem,2024-04-13 08:30:00,2025-12-13 08:10:00,[]
2095,22095,9246.0,John Smith,west,Charlotte,maintenence,2024-02-12,34.0,True,True,,,2024-02-12 08:30:00,2025-12-13 08:20:00,['Fiber Ont']
2096,22096,2691.0,Maria Gomez,north,Concord,repair,2024-02-22,103.0,True,False,,,2024-02-22 08:00:00,2025-12-13 16:50:00,[]
2097,22097,5233.0,John Smith,east,Concord,install,2024-04-09,79.0,True,False,,Customer unhappy,2024-04-09 09:30:00,2025-12-13 09:00:00,['Fiber Ont']
2098,22098,4414.0,Liam Peterson,south,Charlotte,maintenence,2024-03-02,139.0,True,False,,Customer unhappy,2024-03-02 15:00:00,2025-12-13 13:20:00,[]
2099,22099,2559.0,Nan,north,Charlotte,install,2024-01-02,80.0,True,False,,Customer unhappy,2024-01-02 14:00:00,2025-12-13 12:40:00,['Fiber Ont']
2100,22100,6253.0,Nan,west,Huntersville,repair,2024-02-28,51.0,False,False,,Technician running late,2024-02-28 16:00:00,2025-12-13 12:30:00,['Fiber Ont']
2101,22101,,Nan,west,Charlotte,maintenence,2024-04-02,32.0,True,True,,,2024-04-02 12:00:00,2025-12-13 09:00:00,['Modem']
2102,22102,4707.0,John Smith,south,Charlotte,repair,2024-04-02,24.0,True,False,,Installed new modem,2024-04-02 15:00:00,2025-12-13 07:40:00,['Fiber Ont']
2103,22103,8021.0,Nan,south,Huntersville,maintenence,2024-01-01,40.0,True,False,,,2024-01-01 12:00:00,2025-12-13 13:20:00,['Splitter']
2104,22104,5366.0,Liam Peterson,east,Charlotte,maintenence,2024-04-10,151.0,True,True,Equipment Failure,,2024-04-10 12:00:00,2025-12-13 09:30:00,[]
2105,22105,5355.0,Maria Gomez,east,Concord,repair,2024-03-24,53.0,False,False,,Installed new modem,2024-03-24 13:00:00,2025-12-13 09:00:00,"['Router', 'Coax Cable']"
2106,22106,,Liam Peterson,south,Huntersville,install,2024-01-11,110.0,True,True,,,2024-01-11 08:00:00,2025-12-13 12:10:00,[]
2107,22107,2559.0,Liam Peterson,east,Huntersville,install,2024-01-26,167.0,True,False,,,2024-01-26 15:00:00,2025-12-13 16:30:00,[]
2108,22108,5425.0,Nan,south,Concord,install,2024-04-12,100.0,True,False,,Installed new modem,2024-04-12 15:00:00,2025-12-13 14:40:00,"['Coax Cable', 'Modem']"
2109,22109,1282.0,Nan,south,Charlotte,maintenence,2024-03-10,42.0,True,True,,Technician running late,2024-03-10 13:00:00,2025-12-13 14:40:00,"['Coax Cable', 'Modem']"
2110,22110,8888.0,Jessica Taylor,west,Concord,repair,2024-01-28,30.0,True,False,,Customer unhappy,2024-01-28 09:30:00,2025-12-13 07:50:00,[]
2111,22111,1009.0,John Smith,south,Charlotte,maintenence,2024-04-24,44.0,True,False,,Technician running late,2024-04-24 09:30:00,2025-12-13 10:00:00,[]
2112,22112,6657.0,Liam Peterson,south,Concord,install,2024-01-28,150.0,True,True,,Technician running late,2024-01-28 09:30:00,2025-12-13 08:20:00,['Splitter']
2113,22113,4719.0,Nan,south,Huntersville,maintenence,2024-01-23,36.0,False,False,,,2024-01-23 11:00:00,2025-12-13 14:40:00,['Modem']
2114,22114,,Maria Gomez,south,Huntersville,maintenence,2024-01-16,55.0,True,True,,Technician running late,2024-01-16 12:00:00,2025-12-13 07:40:00,"['Coax Cable', 'Modem']"
2115,22115,2942.0,Nan,east,Charlotte,repair,2024-03-28,115.0,False,True,,,2024-03-28 11:00:00,2025-12-13 16:20:00,['Modem']
2116,22116,1082.0,Maria Gomez,north,Concord,repair,2024-01-28,35.0,True,False,,,2024-01-28 08:00:00,2025-12-13 17:00:00,[]
2117,22117,7159.0,Maria Gomez,north,Huntersville,maintenence,2024-01-07,117.0,True,False,,,2024-01-07 13:00:00,2025-12-13 13:20:00,[]
2118,22118,2701.0,John Smith,south,Concord,repair,2024-02-22,113.0,False,True,Signal Issue,Technician running late,2024-02-22 15:00:00,2025-12-13 10:00:00,[]
2119,22119,,Liam Peterson,east,Huntersville,repair,2024-01-08,86.0,True,False,,Installed new modem,2024-01-08 16:00:00,2025-12-13 08:40:00,['Fiber Ont']
2120,22120,4543.0,John Smith,east,Charlotte,repair,2024-03-05,35.0,True,False,,Customer unhappy,2024-03-05 12:00:00,2025-12-13 09:50:00,[]
2121,22121,7619.0,Jessica Taylor,west,Charlotte,repair,2024-02-11,68.0,True,False,,,2024-02-11 11:00:00,2025-12-13 08:20:00,['Modem']
2122,22122,,Nan,north,Huntersville,maintenence,2024-04-26,35.0,True,False,,,2024-04-26 11:00:00,2025-12-13 13:20:00,[]
2123,22123,2347.0,John Smith,south,Concord,repair,2024-01-01,36.0,True,False,,Technician running late,2024-01-01 10:00:00,2025-12-13 09:30:00,"['Router', 'Coax Cable']"
2124,22124,5380.0,John Smith,east,Concord,install,2024-02-23,94.0,False,True,,Installed new modem,2024-02-23 11:00:00,2025-12-13 07:50:00,['Fiber Ont']
2125,22125,3381.0,John Smith,west,Concord,maintenence,2024-01-01,42.0,False,True,,Technician running late,2024-01-01 14:00:00,2025-12-13 14:20:00,"['Router', 'Coax Cable']"
2126,22126,4793.0,Jessica Taylor,west,Concord,maintenence,2024-02-04,39.0,True,True,Signal Issue,Technician running late,2024-02-04 15:00:00,2025-12-13 08:00:00,['Splitter']
2127,22127,2545.0,Nan,north,Concord,maintenence,2024-03-11,141.0,True,False,,Customer unhappy,2024-03-11 14:00:00,2025-12-13 13:00:00,[]
2128,22128,7630.0,Jessica Taylor,west,Concord,repair,2024-03-23,91.0,True,False,,,2024-03-23 15:00:00,2025-12-13 13:20:00,[]
2129,22129,1535.0,Liam Peterson,west,Charlotte,maintenence,2024-03-29,44.0,False,False,,Customer unhappy,2024-03-29 13:00:00,2025-12-13 07:40:00,['Modem']
2130,22130,4493.0,Maria Gomez,east,Charlotte,maintenence,2024-01-07,178.0,False,False,,Technician running late,2024-01-07 15:00:00,2025-12-13 13:30:00,[]
2131,22131,1606.0,John Smith,north,Concord,repair,2024-02-01,80.0,False,True,,Installed new modem,2024-02-01 14:00:00,2025-12-13 12:20:00,['Modem']
2132,22132,9120.0,Liam Peterson,west,Concord,install,2024-04-24,146.0,True,False,,,2024-04-24 15:00:00,2025-12-13 09:10:00,[]
2133,22133,4964.0,John Smith,south,Huntersville,maintenence,2024-03-10,35.0,False,True,,Customer unhappy,2024-03-10 13:00:00,2025-12-13 08:10:00,['Modem']
2134,22134,1936.0,Maria Gomez,west,Charlotte,repair,2024-01-21,33.0,True,False,,Technician running late,2024-01-21 13:00:00,2025-12-13 10:00:00,['Splitter']
2135,22135,8123.0,Liam Peterson,north,Concord,maintenence,2024-04-26,38.0,True,True,Signal Issue,Installed new modem,2024-04-26 08:00:00,2025-12-13 12:50:00,"['Coax Cable', 'Modem']"
2136,22136,7242.0,Jessica Taylor,east,Charlotte,install,2024-04-16,89.0,True,True,Customer Not Home,Customer unhappy,2024-04-16 15:00:00,2025-12-13 08:10:00,"['Coax Cable', 'Modem']"
2137,22137,,Liam Peterson,north,Huntersville,repair,2024-04-23,21.0,True,False,,Technician running late,2024-04-23 16:00:00,2025-12-13 09:40:00,['Fiber Ont']
2138,22138,1541.0,Jessica Taylor,west,Concord,maintenence,2024-04-11,43.0,True,True,,Technician running late,2024-04-11 10:00:00,2025-12-13 08:10:00,[]
2139,22139,9396.0,Jessica Taylor,east,Huntersville,maintenence,2024-03-24,40.0,True,True,Equipment Failure,,2024-03-24 09:30:00,2025-12-13 17:20:00,['Modem']
2140,22140,3301.0,Nan,west,Concord,install,2024-02-10,66.0,False,False,,,2024-02-10 08:30:00,2025-12-13 13:20:00,"['Coax Cable', 'Modem']"
2141,22141,7119.0,Maria Gomez,east,Concord,repair,2024-03-25,60.0,False,False,,,2024-03-25 13:00:00,2025-12-13 10:10:00,['Splitter']
2142,22142,4894.0,Jessica Taylor,west,Concord,maintenence,2024-01-10,37.0,True,False,,Installed new modem,2024-01-10 09:00:00,2025-12-13 13:20:00,[]
2143,22143,5022.0,Nan,south,Concord,install,2024-04-05,157.0,True,False,,,2024-04-05 09:30:00,2025-12-13 08:40:00,[]
2144,22144,3608.0,Liam Peterson,north,Huntersville,repair,2024-02-13,89.0,True,False,,Installed new modem,2024-02-13 12:00:00,2025-12-13 08:00:00,"['Router', 'Coax Cable']"
2145,22145,,Maria Gomez,south,Charlotte,maintenence,2024-01-31,35.0,True,False,,Customer unhappy,2024-01-31 15:00:00,2025-12-13 14:40:00,['Splitter']
2146,22146,9561.0,Liam Peterson,west,Huntersville,repair,2024-04-23,77.0,True,False,,,2024-04-23 14:00:00,2025-12-13 08:00:00,['Splitter']
2147,22147,2971.0,Jessica Taylor,south,Charlotte,repair,2024-01-12,56.0,True,False,,,2024-01-12 08:30:00,2025-12-13 07:50:00,"['Router', 'Coax Cable']"
2148,22148,3212.0,Maria Gomez,east,Charlotte,install,2024-04-14,140.0,True,False,,,2024-04-14 09:00:00,2025-12-13 09:20:00,"['Router', 'Coax Cable']"
2149,22149,1500.0,Nan,north,Huntersville,repair,2024-03-31,72.0,True,False,,Technician running late,2024-03-31 09:30:00,2025-12-13 08:40:00,[]
2150,22150,9825.0,Jessica Taylor,south,Charlotte,repair,2024-02-06,95.0,True,False,,,2024-02-06 15:00:00,2025-12-13 12:30:00,[]
2151,22151,6853.0,Maria Gomez,south,Huntersville,repair,2024-01-17,113.0,False,True,,,2024-01-17 08:00:00,2025-12-13 08:10:00,"['Router', 'Coax Cable']"
2152,22152,9509.0,Nan,south,Charlotte,install,2024-02-13,162.0,True,False,,Customer unhappy,2024-02-13 12:00:00,2025-12-13 16:40:00,['Splitter']
2153,22153,2491.0,Nan,south,Charlotte,repair,2024-03-03,61.0,True,False,,Installed new modem,2024-03-03 08:30:00,2025-12-13 09:20:00,"['Coax Cable', 'Modem']"
2154,22154,1583.0,Nan,south,Huntersville,repair,2024-01-17,114.0,True,False,,Customer unhappy,2024-01-17 10:00:00,2025-12-13 09:10:00,"['Coax Cable', 'Modem']"
2155,22155,6986.0,Jessica Taylor,west,Concord,repair,2024-02-10,85.0,False,False,,,2024-02-10 08:00:00,2025-12-13 10:00:00,"['Router', 'Coax Cable']"
2156,22156,8607.0,Nan,east,Charlotte,repair,2024-02-14,100.0,True,False,,Customer unhappy,2024-02-14 09:00:00,2025-12-13 16:40:00,[]
2157,22157,9961.0,John Smith,west,Huntersville,repair,2024-03-17,54.0,True,True,Signal Issue,Customer unhappy,2024-03-17 08:30:00,2025-12-13 08:00:00,[]
2158,22158,5380.0,Nan,north,Huntersville,install,2024-01-18,155.0,True,False,,Installed new modem,2024-01-18 08:00:00,2025-12-13 12:40:00,[]
2159,22159,3828.0,Liam Peterson,south,Concord,maintenence,2024-02-04,30.0,True,False,,Customer unhappy,2024-02-04 12:00:00,2025-12-13 08:20:00,['Splitter']
2160,22160,1747.0,Jessica Taylor,east,Huntersville,maintenence,2024-03-27,30.0,True,False,,,2024-03-27 10:00:00,2025-12-13 13:20:00,[]
2161,22161,3120.0,John Smith,south,Concord,install,2024-04-24,116.0,True,False,,Installed new modem,2024-04-24 08:00:00,2025-12-13 09:00:00,[]
2162,22162,2023.0,Jessica Taylor,north,Huntersville,repair,2024-04-15,49.0,True,False,,,2024-04-15 11:00:00,2025-12-13 08:20:00,"['Router', 'Coax Cable']"
2163,22163,5493.0,Maria Gomez,east,Charlotte,install,2024-01-21,78.0,True,True,Equipment Failure,Installed new modem,2024-01-21 10:00:00,2025-12-13 12:20:00,['Splitter']
2164,22164,9871.0,Maria Gomez,south,Concord,repair,2024-03-17,111.0,True,True,,Installed new modem,2024-03-17 09:00:00,2025-12-13 07:50:00,['Splitter']
2165,22165,7557.0,Jessica Taylor,south,Charlotte,repair,2024-04-19,58.0,True,False,,Customer unhappy,2024-04-19 12:00:00,2025-12-13 09:10:00,['Splitter']
2166,22166,,Nan,west,Concord,maintenence,2024-04-14,40.0,True,False,,Customer unhappy,2024-04-14 16:00:00,2025-12-13 08:50:00,"['Router', 'Coax Cable']"
2167,22167,4484.0,Jessica Taylor,south,Huntersville,install,2024-04-03,141.0,True,True,,Installed new modem,2024-04-03 15:00:00,2025-12-13 17:00:00,['Splitter']
2168,22168,5743.0,Liam Peterson,west,Charlotte,maintenence,2024-02-03,31.0,True,False,,,2024-02-03 14:00:00,2025-12-13 09:40:00,"['Coax Cable', 'Modem']"
2169,22169,2942.0,Maria Gomez,south,Charlotte,install,2024-02-16,100.0,False,True,,Installed new modem,2024-02-16 14:00:00,2025-12-13 14:20:00,['Fiber Ont']
2170,22170,9666.0,Liam Peterson,north,Huntersville,maintenence,2024-01-16,179.0,True,False,,,2024-01-16 14:00:00,2025-12-13 10:00:00,['Splitter']
2171,22171,7396.0,Maria Gomez,west,Huntersville,install,2024-02-26,91.0,True,False,,Installed new modem,2024-02-26 08:30:00,2025-12-13 14:20:00,['Modem']
2172,22172,9185.0,Maria Gomez,south,Charlotte,install,2024-02-14,113.0,True,False,,Customer unhappy,2024-02-14 09:00:00,2025-12-13 16:40:00,[]
2173,22173,9532.0,John Smith,east,Huntersville,maintenence,2024-01-06,40.0,True,False,,Installed new modem,2024-01-06 12:00:00,2025-12-13 09:20:00,['Splitter']
2174,22174,1282.0,Maria Gomez,south,Huntersville,repair,2024-04-09,50.0,False,True,,,2024-04-09 10:00:00,2025-12-13 09:20:00,"['Router', 'Coax Cable']"
2175,22175,7237.0,John Smith,north,Huntersville,repair,2024-03-10,44.0,True,False,,Technician running late,2024-03-10 08:30:00,2025-12-13 14:10:00,['Fiber Ont']
2176,22176,9831.0,Jessica Taylor,north,Charlotte,repair,2024-01-18,25.0,True,False,,Technician running late,2024-01-18 09:00:00,2025-12-13 08:20:00,['Fiber Ont']
2177,22177,1086.0,Maria Gomez,north,Charlotte,install,2024-01-19,85.0,True,False,,,2024-01-19 15:00:00,2025-12-13 12:20:00,['Modem']
2178,22178,5034.0,Maria Gomez,north,Charlotte,install,2024-01-17,151.0,False,False,,Technician running late,2024-01-17 11:00:00,2025-12-13 08:20:00,"['Coax Cable', 'Modem']"
2179,22179,5745.0,Maria Gomez,south,Huntersville,repair,2024-04-10,60.0,False,True,,,2024-04-10 12:00:00,2025-12-13 13:30:00,[]
2180,22180,1396.0,Maria Gomez,south,Concord,install,2024-04-02,139.0,True,False,,,2024-04-02 14:00:00,2025-12-13 13:00:00,[]
2181,22181,9396.0,Liam Peterson,south,Huntersville,maintenence,2024-03-01,124.0,True,False,,Installed new modem,2024-03-01 08:00:00,2025-12-13 09:00:00,[]
2182,22182,9002.0,Maria Gomez,north,Concord,maintenence,2024-01-30,24.0,False,False,,,2024-01-30 16:00:00,2025-12-13 09:00:00,['Splitter']
2183,22183,8924.0,Liam Peterson,west,Concord,maintenence,2024-01-22,32.0,True,False,,Installed new modem,2024-01-22 12:00:00,2025-12-13 14:20:00,['Fiber Ont']
2184,22184,4429.0,Nan,south,Concord,install,2024-01-25,128.0,True,True,Customer Not Home,,2024-01-25 13:00:00,2025-12-13 12:40:00,['Modem']
2185,22185,5230.0,Liam Peterson,east,Huntersville,install,2024-04-06,46.0,True,True,,Installed new modem,2024-04-06 09:00:00,2025-12-13 09:20:00,[]
2186,22186,3038.0,John Smith,west,Huntersville,install,2024-02-01,161.0,True,True,,Customer unhappy,2024-02-01 09:30:00,2025-12-13 09:00:00,"['Coax Cable', 'Modem']"
2187,22187,7131.0,Nan,south,Concord,install,2024-04-17,139.0,True,False,,Installed new modem,2024-04-17 15:00:00,2025-12-13 12:00:00,['Modem']
2188,22188,,John Smith,north,Concord,install,2024-03-26,129.0,True,False,,Customer unhappy,2024-03-26 11:00:00,2025-12-13 08:40:00,"['Coax Cable', 'Modem']"
2189,22189,2530.0,Jessica Taylor,south,Charlotte,maintenence,2024-04-30,82.0,False,False,,Customer unhappy,2024-04-30 15:00:00,2025-12-13 13:40:00,"['Router', 'Coax Cable']"
2190,22190,8007.0,Maria Gomez,west,Concord,install,2024-02-14,79.0,True,False,,Technician running late,2024-02-14 12:00:00,2025-12-13 13:00:00,"['Router', 'Coax Cable']"
2191,22191,1968.0,Liam Peterson,north,Charlotte,repair,2024-04-30,80.0,True,True,Signal Issue,,2024-04-30 09:30:00,2025-12-13 12:10:00,"['Router', 'Coax Cable']"
2192,22192,,Nan,west,Concord,install,2024-02-11,72.0,True,False,,Installed new modem,2024-02-11 13:00:00,2025-12-13 16:40:00,"['Router', 'Coax Cable']"
2193,22193,3195.0,John Smith,south,Huntersville,maintenence,2024-03-20,65.0,False,True,Signal Issue,Installed new modem,2024-03-20 10:00:00,2025-12-13 09:50:00,['Modem']
2194,22194,9698.0,Maria Gomez,south,Concord,repair,2024-04-07,69.0,True,False,,Installed new modem,2024-04-07 08:00:00,2025-12-13 08:20:00,['Fiber Ont']
2195,22195,6309.0,Jessica Taylor,north,Concord,maintenence,2024-02-27,41.0,True,False,,Installed new modem,2024-02-27 09:30:00,2025-12-13 08:20:00,"['Coax Cable', 'Modem']"
2196,22196,2234.0,John Smith,north,Concord,maintenence,2024-02-28,37.0,True,True,,Technician running late,2024-02-28 09:00:00,2025-12-13 10:00:00,"['Coax Cable', 'Modem']"
2197,22197,7001.0,Nan,south,Charlotte,repair,2024-01-21,58.0,True,False,,Technician running late,2024-01-21 14:00:00,2025-12-13 07:40:00,"['Coax Cable', 'Modem']"
2198,22198,7001.0,Jessica Taylor,east,Huntersville,install,2024-03-02,152.0,True,False,,,2024-03-02 13:00:00,2025-12-13 08:20:00,['Splitter']
2199,22199,8255.0,Nan,south,Concord,maintenence,2024-03-01,33.0,False,True,,Customer unhappy,2024-03-01 08:00:00,2025-12-13 17:00:00,['Modem']
2200,22200,8597.0,Nan,west,Huntersville,maintenence,2024-04-10,43.0,True,False,,,2024-04-10 16:00:00,2025-12-13 09:20:00,[]
2201,22201,3007.0,John Smith,west,Huntersville,install,2024-02-22,103.0,False,True,,Installed new modem,2024-02-22 11:00:00,2025-12-13 08:30:00,[]
2202,22202,5225.0,John Smith,west,Huntersville,repair,2024-03-19,64.0,False,True,,Installed new modem,2024-03-19 14:00:00,2025-12-13 13:00:00,"['Coax Cable', 'Modem']"
2203,22203,7946.0,John Smith,east,Charlotte,install,2024-04-21,125.0,False,True,Customer Not Home,,2024-04-21 12:00:00,2025-12-13 08:00:00,['Fiber Ont']
2204,22204,5986.0,Jessica Taylor,north,Charlotte,install,2024-02-25,152.0,True,True,Customer Not Home,Installed new modem,2024-02-25 09:30:00,2025-12-13 09:00:00,[]
2205,22205,9959.0,Jessica Taylor,west,Concord,maintenence,2024-02-07,38.0,True,True,Customer Not Home,,2024-02-07 08:00:00,2025-12-13 12:20:00,['Fiber Ont']
2206,22206,6314.0,Nan,south,Charlotte,maintenence,2024-01-27,41.0,True,True,,,2024-01-27 08:30:00,2025-12-13 14:20:00,['Splitter']
2207,22207,7369.0,Nan,south,Concord,repair,2024-01-28,48.0,True,True,,,2024-01-28 10:00:00,2025-12-13 08:40:00,"['Coax Cable', 'Modem']"
2208,22208,5014.0,Jessica Taylor,south,Concord,maintenence,2024-02-19,160.0,True,True,Signal Issue,,2024-02-19 16:00:00,2025-12-13 13:40:00,['Modem']
2209,22209,2571.0,Maria Gomez,north,Huntersville,install,2024-04-06,116.0,True,False,,Technician running late,2024-04-06 10:00:00,2025-12-13 16:40:00,"['Router', 'Coax Cable']"
2210,22210,5220.0,Maria Gomez,west,Concord,maintenence,2024-03-16,102.0,False,False,,Technician running late,2024-03-16 13:00:00,2025-12-13 13:20:00,[]
2211,22211,9153.0,Maria Gomez,north,Concord,install,2024-01-19,148.0,True,False,,,2024-01-19 11:00:00,2025-12-13 16:20:00,[]
2212,22212,7282.0,Jessica Taylor,south,Concord,install,2024-03-23,153.0,True,False,,,2024-03-23 13:00:00,2025-12-13 09:50:00,[]
2213,22213,3879.0,Maria Gomez,north,Charlotte,repair,2024-02-01,99.0,True,False,,,2024-02-01 08:30:00,2025-12-13 07:50:00,['Modem']
2214,22214,2562.0,Maria Gomez,east,Huntersville,maintenence,2024-02-02,34.0,True,False,,Installed new modem,2024-02-02 09:00:00,2025-12-13 16:30:00,[]
2215,22215,,Maria Gomez,west,Charlotte,repair,2024-01-25,108.0,True,False,,Technician running late,2024-01-25 11:00:00,2025-12-13 12:40:00,"['Coax Cable', 'Modem']"
2216,22216,1043.0,Liam Peterson,south,Concord,repair,2024-03-25,96.0,True,False,,Technician running late,2024-03-25 15:00:00,2025-12-13 16:40:00,['Fiber Ont']
2217,22217,8909.0,Maria Gomez,east,Charlotte,install,2024-03-24,67.0,True,True,,Installed new modem,2024-03-24 09:00:00,2025-12-13 14:50:00,['Splitter']
2218,22218,,Maria Gomez,south,Huntersville,maintenence,2024-03-16,130.0,True,False,,Customer unhappy,2024-03-16 11:00:00,2025-12-13 10:00:00,"['Coax Cable', 'Modem']"
2219,22219,2912.0,Nan,east,Charlotte,install,2024-01-17,139.0,True,False,,Customer unhappy,2024-01-17 11:00:00,2025-12-13 08:40:00,"['Coax Cable', 'Modem']"
2220,22220,3069.0,Nan,west,Concord,repair,2024-03-14,59.0,True,True,,Customer unhappy,2024-03-14 08:30:00,2025-12-13 13:20:00,['Splitter']
2221,22221,4242.0,Nan,west,Huntersville,maintenence,2024-01-28,42.0,True,False,,,2024-01-28 12:00:00,2025-12-13 08:20:00,['Splitter']
2222,22222,8128.0,Nan,west,Huntersville,install,2024-01-31,84.0,False,False,,Customer unhappy,2024-01-31 08:30:00,2025-12-13 12:20:00,[]
2223,22223,7619.0,John Smith,east,Concord,repair,2024-01-25,111.0,True,True,Equipment Failure,Technician running late,2024-01-25 11:00:00,2025-12-13 08:50:00,['Splitter']
2224,22224,5758.0,Liam Peterson,north,Huntersville,repair,2024-01-01,36.0,True,False,,Customer unhappy,2024-01-01 08:00:00,2025-12-13 07:50:00,['Splitter']
2225,22225,1591.0,Nan,north,Huntersville,install,2024-03-21,46.0,True,False,,Customer unhappy,2024-03-21 09:00:00,2025-12-13 13:00:00,"['Coax Cable', 'Modem']"
2226,22226,,Jessica Taylor,south,Huntersville,maintenence,2024-02-09,31.0,True,True,,Installed new modem,2024-02-09 08:30:00,2025-12-13 09:10:00,['Modem']
2227,22227,2149.0,Nan,north,Concord,repair,2024-01-23,28.0,True,True,Customer Not Home,Customer unhappy,2024-01-23 12:00:00,2025-12-13 08:20:00,['Fiber Ont']
2228,22228,7729.0,Liam Peterson,south,Concord,maintenence,2024-03-05,35.0,True,False,,Customer unhappy,2024-03-05 09:30:00,2025-12-13 13:20:00,"['Router', 'Coax Cable']"
2229,22229,3800.0,Nan,west,Charlotte,install,2024-02-14,76.0,True,False,,,2024-02-14 13:00:00,2025-12-13 08:00:00,['Modem']
2230,22230,6866.0,Maria Gomez,north,Concord,maintenence,2024-03-17,33.0,True,False,,Installed new modem,2024-03-17 11:00:00,2025-12-13 08:20:00,[]
2231,22231,4085.0,John Smith,north,Concord,maintenence,2024-03-16,60.0,True,False,,,2024-03-16 15:00:00,2025-12-13 13:40:00,['Splitter']
2232,22232,9974.0,Maria Gomez,north,Huntersville,install,2024-04-18,59.0,True,False,,Customer unhappy,2024-04-18 09:30:00,2025-12-13 12:40:00,[]
2233,22233,9409.0,John Smith,east,Charlotte,maintenence,2024-01-28,35.0,False,True,,,2024-01-28 10:00:00,2025-12-13 17:00:00,[]
2234,22234,,Jessica Taylor,east,Huntersville,install,2024-01-31,85.0,True,False,,Technician running late,2024-01-31 14:00:00,2025-12-13 13:10:00,[]
