job_id,customer_id,tech_name,region,city,job_type,scheduled_date,scheduled_time,arrival_time,duration_minutes,success,repeat_visit,repeat_reason,parts_used,notes
21945,3059,Jessica T,Suth,concord,install,02-19-2024,07:50,16:40,N/A,no,Yes,,Fiber ONT,Installed new modem
21946,1481,Maria G,WEST,Charlotte,Repair,01/09/24,09:5 AM,1:15 pm,N/A,yes,,Customer Not Home,Fiber ONT,
21947,8592,John Smith,Noth,charlotte,Instal,04-28-2024,16:40,16:40,,yes,Y,Customer Not Home,,
21948,,J Smith,West,concord,Instal,2024/04/17,09:5 AM,14:22,,Yes,Yes,Signal Issue,,
21949,N/A,Maria Gomez,east,huntersvill,reapir,2024/03/30,14:22,07:50,,No,,Equipment Failure,Splitter,
21950,,Jess T.,West,concord,Install,2024-01-07,12:3 pm,8:15 AM,139,No,,,N/A,Installed new modem
21951,,J. Smith,South,Charlotte,reapir,04-21-2024,1:15 pm,1:15 pm,,No,Y,,None,Customer unhappy
21952,N/A,Jessica T,South,huntersvill,Maintenance,03-27-2024,12:3 pm,16:40,145,Yes,,Equipment Failure,Router;Coax Cable,Customer unhappy
21953,,Maria G,east,concord,Instal,2024-4-1,9:00am,9:00am,152,No,,,Modem,Technician running late
21954,8679,Jessica T,east,Charlotte,Install,03-03-2024,9:00am,9:00am,126,yes,N,Customer Not Home,N/A,
21955,2338,Liam Peterson,South,Charlotte,Instal,2024/02/16,14:22,1:15 pm,74,yes,,Equipment Failure,Fiber ONT,
21956,,L P,Suth,huntersvill,Install,2024-1-8,9:00am,14:22,,yes,Yes,Equipment Failure,Modem,Technician running late
21957,N/A,J. Taylor,North,huntersvill,Instal,03-14-2024,8:15 AM,09:5 AM,123,No,,N/A,None,Customer unhappy
21958,N/A,,WEST,huntersvill,Repair,2024/02/22,09:5 AM,14:22,47,No,,,coax cable; modem,
21959,,John Smith,South,huntersvill,Install,03-08-2024,09:5 AM,09:5 AM,,Yes,N,,Router;Coax Cable,Technician running late
21960,N/A,Maria Gomez,east,Concord,Maintenance,2024-3-27,12:3 pm,1:15 pm,,No,,N/A,None,
21961,,Jessica T,east,Huntersville,Maint.,2024-2-10,14:22,09:5 AM,N/A,yes,Yes,,Splitter,Technician running late
21962,,Liam Peterson,east,huntersvill,Instal,2024/03/14,8:15 AM,8:15 AM,N/A,No,No,Signal Issue,Splitter,
21963,,Liam Peterson,South,Charlotte,install,2024-1-17,1:15 pm,16:40,,No,No,Signal Issue,Router;Coax Cable,
21964,5225,Jess T.,Noth,charlotte,maintenence,2024-1-12,16:40,14:22,,no,,N/A,None,
21965,,Jess T.,South,huntersvill,Install,2024/01/08,07:50,09:5 AM,,No,No,N/A,,Customer unhappy
21966,,J Smith,North,Concord,maintenence,2024-3-30,14:22,07:50,,no,,Equipment Failure,Splitter,Installed new modem
21967,4406,John Smith,South,charlotte,Instal,2024-04-15,8:15 AM,1:15 pm,N/A,Yes,No,,coax cable; modem,
21968,N/A,John S.,South,charlotte,Repair,03-21-2024,07:50,1:15 pm,113,No,Y,,coax cable; modem,Technician running late
21969,,Liam P.,South,huntersvill,Repair,03-16-2024,16:40,9:00am,127,no,,Signal Issue,,Installed new modem
21970,,Maria Gomez,east,concord,Maintenance,2024/01/13,12:3 pm,07:50,,no,Y,Signal Issue,None,Customer unhappy
21971,,John S.,Noth,Concord,maintenence,03/19/24,1:15 pm,14:22,,Yes,No,,coax cable; modem,Technician running late
21972,N/A,Jessica T,South,Charlotte,maintenence,01/03/24,14:22,9:00am,N/A,no,Y,Customer Not Home,Modem,
21973,,John Smith,Noth,huntersvill,Maint.,04-22-2024,09:5 AM,8:15 AM,,yes,N,N/A,coax cable; modem,
21974,,John S.,North,Concord,maintenence,04-02-2024,9:00am,8:15 AM,N/A,No,Y,Equipment Failure,coax cable; modem,
21975,N/A,J. Smith,WEST,Huntersville,Maint.,2024-1-31,1:15 pm,07:50,,yes,,Customer Not Home,N/A,
21976,,M. Gomez,east,huntersvill,maintenence,2024/02/25,07:50,9:00am,34,no,No,Signal Issue,Router;Coax Cable,Customer unhappy
21977,2491,Jessica T,North,concord,Instal,04/30/24,09:5 AM,09:5 AM,N/A,no,,N/A,Fiber ONT,Customer unhappy
21978,N/A,Maria Gomez,Suth,Huntersville,install,2024-03-17,09:5 AM,09:5 AM,44,Yes,Yes,,Router;Coax Cable,Installed new modem
21979,,Maria G,East,concord,Instal,01/27/24,09:5 AM,1:15 pm,134,No,,N/A,None,Technician running late
21980,,J. Smith,Suth,huntersvill,Install,04-10-2024,8:15 AM,07:50,,yes,,,None,Technician running late
21981,2760,Maria Gomez,WEST,huntersvill,install,2024/04/01,09:5 AM,09:5 AM,N/A,no,No,,Fiber ONT,Technician running late
21982,8216,Jess T.,WEST,charlotte,Install,2024/03/25,09:5 AM,09:5 AM,42,No,N,,N/A,
21983,8250,Liam Peterson,South,huntersvill,reapir,2024/02/01,16:40,8:15 AM,123,yes,,Equipment Failure,Router;Coax Cable,
21984,,John Smith,North,charlotte,Install,03-06-2024,09:5 AM,1:15 pm,,yes,No,Customer Not Home,Fiber ONT,Installed new modem
21985,,Liam Peterson,WEST,charlotte,Repair,2024-01-24,16:40,09:5 AM,80,no,Yes,Signal Issue,Router;Coax Cable,Customer unhappy
21986,,Maria G,east,huntersvill,Maint.,2024/01/01,8:15 AM,07:50,N/A,no,Y,N/A,,Technician running late
21987,3007,Maria G,West,charlotte,Maintenance,2024/01/15,8:15 AM,07:50,N/A,yes,,N/A,Modem,Technician running late
21988,1727,J. Taylor,east,Charlotte,maintenence,03-07-2024,07:50,07:50,,no,,,,
21989,N/A,L P,WEST,Huntersville,Install,2024-04-08,14:22,16:40,69,Yes,Yes,Signal Issue,Modem,Customer unhappy
21990,,,Suth,Charlotte,Repair,2024/04/26,8:15 AM,09:5 AM,N/A,Yes,No,N/A,None,
21991,,J. Smith,West,concord,install,04-16-2024,09:5 AM,12:3 pm,,no,Yes,N/A,Router;Coax Cable,Technician running late
21992,,Liam Peterson,North,Concord,install,03/31/24,16:40,8:15 AM,45,no,Yes,Equipment Failure,Fiber ONT,Customer unhappy
21993,3301,J. Taylor,South,Huntersville,maintenence,01/21/24,8:15 AM,1:15 pm,,no,,Signal Issue,coax cable; modem,
21994,,Maria G,North,concord,Instal,02-02-2024,8:15 AM,09:5 AM,122,No,N,,Splitter,
21995,4760,Maria G,WEST,Charlotte,Maint.,2024-2-10,9:00am,14:22,50,no,Yes,,Modem,Technician running late
21996,2341,Jessica T,North,concord,install,04-21-2024,07:50,07:50,N/A,yes,,,coax cable; modem,Technician running late
21997,3222,Maria G,North,charlotte,Repair,2024/04/11,16:40,09:5 AM,149,Yes,Yes,,,
21998,7628,Maria Gomez,WEST,Charlotte,maintenence,2024-01-21,9:00am,14:22,,Yes,,Signal Issue,,Installed new modem
21999,2691,Maria Gomez,east,concord,Maint.,2024-04-17,9:00am,12:3 pm,46,No,Y,N/A,None,Installed new modem
22000,,John Smith,Noth,Charlotte,maintenence,04-16-2024,8:15 AM,09:5 AM,N/A,yes,N,N/A,Fiber ONT,Technician running late
22001,,Liam Peterson,East,huntersvill,reapir,01-19-2024,1:15 pm,9:00am,56,Yes,Y,,None,
22002,,J Smith,WEST,charlotte,reapir,2024-2-28,09:5 AM,9:00am,,Yes,Yes,N/A,N/A,
22003,,J. Smith,Suth,Huntersville,Maint.,04-23-2024,16:40,8:15 AM,,no,N,Signal Issue,Modem,
22004,N/A,J. Taylor,Noth,huntersvill,Install,04/08/24,1:15 pm,14:22,122,no,N,,Router;Coax Cable,
22005,,Maria G,North,huntersvill,Instal,2024/04/15,8:15 AM,14:22,,No,No,Signal Issue,Splitter,Installed new modem
22006,,J Smith,South,Huntersville,Maintenance,2024-2-13,8:15 AM,8:15 AM,102,yes,,N/A,Modem,
22007,3945,M. Gomez,East,Huntersville,Maintenance,2024/01/02,07:50,16:40,,Yes,,Customer Not Home,None,
22008,,Liam Peterson,South,Huntersville,Maintenance,02/01/24,14:22,9:00am,21,No,,Customer Not Home,N/A,Customer unhappy
22009,,,West,Huntersville,Install,04-13-2024,12:3 pm,07:50,,no,,,Splitter,Installed new modem
22010,N/A,J. Smith,West,huntersvill,Maintenance,2024-01-30,07:50,12:3 pm,164,Yes,,Signal Issue,Router;Coax Cable,
22011,N/A,,east,charlotte,Maint.,2024-2-14,09:5 AM,07:50,112,no,N,Customer Not Home,None,Customer unhappy
22012,N/A,J. Taylor,east,Concord,Maintenance,2024-1-26,14:22,16:40,,No,,Customer Not Home,Fiber ONT,Installed new modem
22013,2912,,Suth,Concord,Maintenance,2024-03-11,16:40,8:15 AM,N/A,yes,No,,Splitter,Technician running late
22014,N/A,John Smith,east,huntersvill,Maint.,2024-3-1,09:5 AM,09:5 AM,,no,Y,Customer Not Home,coax cable; modem,
22015,3119,Jessica T,Suth,Huntersville,install,01/10/24,09:5 AM,16:40,174,yes,,Equipment Failure,,Customer unhappy
22016,2561,Liam P.,east,concord,Repair,2024/02/02,07:50,8:15 AM,,Yes,Y,Customer Not Home,None,Customer unhappy
22017,,M. Gomez,Suth,Huntersville,reapir,04/29/24,07:50,9:00am,,Yes,Yes,,None,Customer unhappy
22018,N/A,,east,Concord,Instal,01-22-2024,09:5 AM,12:3 pm,27,Yes,,Equipment Failure,N/A,Customer unhappy
22019,,Liam Peterson,Suth,Huntersville,maintenence,04-14-2024,09:5 AM,9:00am,154,Yes,N,,,
22020,3143,M. Gomez,North,huntersvill,reapir,2024-1-28,09:5 AM,07:50,,yes,,Signal Issue,Fiber ONT,Customer unhappy
22021,N/A,J Smith,North,charlotte,maintenence,02-03-2024,8:15 AM,12:3 pm,,No,,Signal Issue,N/A,Technician running late
22022,,L P,Suth,Huntersville,Instal,2024-3-1,1:15 pm,8:15 AM,,no,N,N/A,None,
22023,1205,Jessica T,Suth,huntersvill,Maintenance,01-21-2024,14:22,9:00am,,Yes,,Equipment Failure,,Technician running late
22024,,L P,east,huntersvill,Maintenance,2024/02/24,07:50,07:50,N/A,yes,,,,Technician running late
22025,3721,,Noth,huntersvill,Maint.,2024/01/05,16:40,07:50,,yes,,Customer Not Home,Fiber ONT,Installed new modem
22026,,Liam Peterson,West,Charlotte,reapir,2024-4-20,16:40,9:00am,,Yes,Yes,N/A,Fiber ONT,
22027,,J. Taylor,East,Huntersville,install,2024-4-11,1:15 pm,9:00am,N/A,yes,Y,,None,Technician running late
22028,N/A,J. Smith,South,huntersvill,install,2024-04-27,07:50,09:5 AM,N/A,no,No,N/A,,
22029,,Liam P.,Suth,Huntersville,install,02-16-2024,09:5 AM,9:00am,73,no,Y,,Modem,Technician running late
22030,N/A,J. Taylor,East,Concord,reapir,2024-1-23,12:3 pm,14:22,71,Yes,,N/A,,
22031,6952,John Smith,West,Charlotte,Repair,01-29-2024,9:00am,16:40,98,yes,Y,Equipment Failure,Fiber ONT,
22032,,Liam Peterson,North,Charlotte,reapir,03-15-2024,8:15 AM,9:00am,,Yes,N,Customer Not Home,coax cable; modem,Technician running late
22033,,,West,Huntersville,Instal,01-29-2024,8:15 AM,09:5 AM,176,no,N,,Fiber ONT,
22034,N/A,John Smith,Noth,Charlotte,Install,04/12/24,07:50,12:3 pm,N/A,No,,Equipment Failure,Router;Coax Cable,Installed new modem
22035,,Liam Peterson,Suth,charlotte,reapir,2024/04/26,12:3 pm,9:00am,,No,No,N/A,coax cable; modem,
22036,2942,Jessica T,WEST,Huntersville,Repair,2024-4-16,12:3 pm,07:50,,Yes,,N/A,None,
22037,,J. Taylor,West,Charlotte,maintenence,03-27-2024,12:3 pm,07:50,,no,,Customer Not Home,Fiber ONT,Customer unhappy
22038,,Maria Gomez,Suth,Charlotte,Maintenance,02/18/24,14:22,12:3 pm,,yes,,N/A,N/A,Installed new modem
22039,,Jessica T,Noth,huntersvill,reapir,04-14-2024,1:15 pm,12:3 pm,N/A,No,Y,N/A,N/A,Installed new modem
22040,N/A,Maria Gomez,East,Huntersville,install,2024-2-26,14:22,8:15 AM,89,no,Y,Equipment Failure,N/A,Installed new modem
22041,N/A,Liam P.,WEST,Huntersville,Install,2024-4-8,8:15 AM,16:40,,No,,,None,
22042,N/A,Jess T.,West,charlotte,Maint.,2024-3-17,1:15 pm,8:15 AM,,No,N,Equipment Failure,Router;Coax Cable,Installed new modem
22043,,John Smith,Noth,charlotte,Maintenance,2024/04/13,8:15 AM,16:40,,no,Y,,Fiber ONT,Technician running late
22044,,John S.,South,Huntersville,Maint.,2024/02/29,09:5 AM,1:15 pm,120,No,No,Equipment Failure,coax cable; modem,Customer unhappy
22045,,J. Smith,WEST,Concord,Maintenance,2024-04-10,1:15 pm,9:00am,33,No,,N/A,,
22046,8912,Jessica T,WEST,Charlotte,Maint.,02-08-2024,1:15 pm,12:3 pm,,No,,Equipment Failure,Fiber ONT,
22047,7997,Maria Gomez,east,charlotte,maintenence,2024/02/27,1:15 pm,12:3 pm,,yes,Yes,Customer Not Home,Splitter,
22048,N/A,J. Taylor,Suth,Charlotte,Maint.,04-20-2024,12:3 pm,16:40,130,no,Yes,,Modem,Customer unhappy
22049,N/A,,Noth,Charlotte,install,2024-03-13,14:22,07:50,N/A,yes,,,N/A,
22050,N/A,Liam P.,Noth,Concord,Instal,2024/01/02,8:15 AM,12:3 pm,168,no,,Customer Not Home,Modem,
22051,,John Smith,Suth,Charlotte,Instal,03/08/24,1:15 pm,12:3 pm,88,No,Yes,Equipment Failure,N/A,Technician running late
22052,,John S.,Noth,Huntersville,reapir,2024-03-29,1:15 pm,1:15 pm,,No,,Signal Issue,Router;Coax Cable,Customer unhappy
22053,,L P,South,concord,Maint.,2024/04/12,07:50,9:00am,146,yes,,,N/A,Installed new modem
22054,5377,L P,WEST,concord,install,01/04/24,14:22,8:15 AM,N/A,no,Yes,,None,Customer unhappy
22055,7935,J. Smith,WEST,charlotte,install,2024-04-16,14:22,09:5 AM,,Yes,,Equipment Failure,Fiber ONT,Installed new modem
22056,,Maria Gomez,East,charlotte,Install,02-26-2024,9:00am,16:40,,no,No,Equipment Failure,Router;Coax Cable,
22057,,John S.,West,Concord,maintenence,2024-01-01,1:15 pm,14:22,40,No,,Signal Issue,,Technician running late
22058,3069,Maria Gomez,West,concord,Install,03/13/24,8:15 AM,16:40,N/A,no,No,,None,
22059,,,South,Concord,Maintenance,2024/02/04,16:40,07:50,N/A,Yes,,Equipment Failure,coax cable; modem,Customer unhappy
22060,N/A,Maria G,east,charlotte,maintenence,2024-04-21,16:40,14:22,,no,,,Modem,Installed new modem
22061,6545,John S.,East,Concord,Repair,2024-3-14,16:40,1:15 pm,,no,Yes,,None,
22062,,Liam Peterson,West,concord,maintenence,2024-04-04,14:22,1:15 pm,N/A,Yes,No,Customer Not Home,Router;Coax Cable,
22063,,M. Gomez,WEST,Concord,install,2024/02/17,9:00am,8:15 AM,,no,N,Customer Not Home,N/A,
22064,,,Suth,Huntersville,maintenence,03/14/24,16:40,1:15 pm,,no,No,Customer Not Home,Fiber ONT,
22065,8699,John Smith,Suth,Charlotte,reapir,2024/04/21,16:40,1:15 pm,99,no,N,Customer Not Home,Modem,
22066,N/A,John S.,WEST,huntersvill,Instal,01/16/24,16:40,16:40,N/A,Yes,No,N/A,,
22067,5317,Maria G,east,Charlotte,Maintenance,04/26/24,12:3 pm,14:22,N/A,No,Yes,Customer Not Home,None,
22068,,J. Smith,Suth,concord,Install,2024/01/08,1:15 pm,16:40,,yes,Y,Customer Not Home,None,Installed new modem
22069,N/A,J. Smith,Noth,Concord,install,2024/01/27,12:3 pm,09:5 AM,126,yes,Yes,Customer Not Home,Modem,
22070,,J. Taylor,East,Huntersville,install,2024-1-11,9:00am,16:40,140,yes,No,Signal Issue,coax cable; modem,Technician running late
22071,N/A,Maria G,Noth,Charlotte,install,2024-04-21,09:5 AM,8:15 AM,167,yes,,,Router;Coax Cable,
22072,,M. Gomez,South,Concord,Repair,2024-01-12,16:40,07:50,,no,Y,Signal Issue,Router;Coax Cable,Technician running late
22073,N/A,Jess T.,South,Concord,Maint.,2024-2-1,8:15 AM,14:22,80,no,,Equipment Failure,Modem,Technician running late
22074,N/A,L P,east,Huntersville,Instal,2024-03-07,09:5 AM,12:3 pm,,yes,No,,Router;Coax Cable,Technician running late
22075,,L P,West,charlotte,reapir,2024-1-24,09:5 AM,1:15 pm,,no,Y,Customer Not Home,Router;Coax Cable,Installed new modem
22076,N/A,J. Taylor,North,huntersvill,Maint.,02/22/24,12:3 pm,16:40,43,no,N,Customer Not Home,N/A,Technician running late
22077,,Maria G,Suth,concord,Repair,2024/02/09,09:5 AM,07:50,N/A,No,Yes,Customer Not Home,None,
22078,,Jessica T,North,charlotte,reapir,01/02/24,09:5 AM,8:15 AM,,yes,,N/A,,
22079,9509,,West,concord,Maintenance,04/17/24,14:22,07:50,,no,No,Equipment Failure,Router;Coax Cable,Customer unhappy
22080,N/A,John S.,Suth,concord,reapir,2024-1-7,9:00am,07:50,,yes,,,None,
22081,N/A,John Smith,east,Huntersville,maintenence,2024-3-15,16:40,12:3 pm,,no,,,Router;Coax Cable,
22082,,J. Smith,North,huntersvill,Instal,2024-3-24,1:15 pm,1:15 pm,,no,No,Equipment Failure,coax cable; modem,
22083,,J. Smith,east,huntersvill,maintenence,2024/01/25,1:15 pm,14:22,N/A,No,Yes,,,
22084,,Jess T.,West,Huntersville,Maintenance,01/07/24,16:40,9:00am,43,yes,,,Router;Coax Cable,Installed new modem
22085,,Jessica T,West,charlotte,install,02-10-2024,16:40,8:15 AM,N/A,No,No,Equipment Failure,coax cable; modem,
22086,N/A,J Smith,Suth,concord,Install,2024/04/09,14:22,07:50,72,Yes,N,Signal Issue,Modem,
22087,1708,M. Gomez,North,charlotte,Repair,2024/03/08,16:40,12:3 pm,,yes,,,Router;Coax Cable,Installed new modem
22088,,John Smith,North,Huntersville,Maint.,2024-01-13,1:15 pm,07:50,,Yes,Y,Signal Issue,coax cable; modem,
22089,7001,John S.,East,huntersvill,Repair,01-02-2024,14:22,14:22,122,no,Y,Customer Not Home,Fiber ONT,
22090,,Liam P.,South,charlotte,Install,02/06/24,9:00am,14:22,,Yes,No,N/A,,
22091,,,East,charlotte,install,2024-1-26,9:00am,09:5 AM,106,Yes,N,Equipment Failure,N/A,
22092,,M. Gomez,North,huntersvill,Instal,04/30/24,8:15 AM,07:50,123,No,N,,None,
22093,1126,,WEST,concord,Maint.,2024-3-11,8:15 AM,09:5 AM,N/A,no,Yes,Signal Issue,Splitter,
22094,9561,,Noth,huntersvill,install,04/13/24,07:50,16:40,,No,Yes,,None,Installed new modem
22095,,Jess T.,WEST,Charlotte,Maint.,2024-2-12,8:15 AM,12:3 pm,,No,Yes,,Fiber ONT,
22096,,J Smith,Noth,concord,reapir,02-22-2024,16:40,16:40,48,No,,Signal Issue,N/A,
22097,,Jess T.,east,Concord,Install,2024/04/09,9:00am,8:15 AM,,yes,N,Customer Not Home,Fiber ONT,Customer unhappy
22098,N/A,J. Taylor,South,Charlotte,maintenence,2024/03/02,1:15 pm,07:50,139,yes,Yes,N/A,N/A,Customer unhappy
22099,,John Smith,North,Charlotte,Instal,2024/01/02,12:3 pm,8:15 AM,N/A,No,,,Fiber ONT,Customer unhappy
22100,8711,Liam P.,WEST,huntersvill,Repair,2024-2-28,12:3 pm,16:40,110,Yes,N,,Fiber ONT,Technician running late
22101,4915,J. Taylor,West,Charlotte,maintenence,2024/04/02,9:00am,09:5 AM,,No,,,Modem,
22102,,Maria Gomez,Suth,Charlotte,reapir,2024/04/02,8:15 AM,09:5 AM,N/A,No,,Customer Not Home,Fiber ONT,Installed new modem
22103,8652,Jessica T,Suth,huntersvill,maintenence,01-01-2024,1:15 pm,09:5 AM,,yes,N,Equipment Failure,Splitter,
22104,N/A,Maria G,East,charlotte,Maint.,2024-04-10,9:00am,09:5 AM,151,Yes,,Equipment Failure,,
22105,,,East,Concord,Repair,2024-3-24,8:15 AM,8:15 AM,,no,,Equipment Failure,Router;Coax Cable,Installed new modem
22106,,Liam P.,Suth,huntersvill,Install,2024/01/11,12:3 pm,14:22,,Yes,Yes,,None,
22107,,Maria G,East,huntersvill,Instal,2024/01/26,16:40,09:5 AM,48,No,No,Signal Issue,None,
22108,,Maria G,South,concord,Instal,2024/04/12,14:22,16:40,,yes,Yes,N/A,coax cable; modem,Installed new modem
22109,,Jessica T,Suth,charlotte,maintenence,2024-03-10,14:22,9:00am,N/A,no,Y,N/A,coax cable; modem,Technician running late
22110,,,WEST,concord,reapir,01-28-2024,07:50,16:40,174,no,Yes,Equipment Failure,None,Customer unhappy
22111,1591,Liam Peterson,South,Charlotte,Maint.,2024/04/24,09:5 AM,9:00am,,Yes,,Signal Issue,,Technician running late
22112,N/A,M. Gomez,South,concord,Install,2024-01-28,07:50,12:3 pm,162,yes,,N/A,Splitter,Technician running late
22113,,John S.,South,Huntersville,maintenence,2024-1-23,14:22,8:15 AM,N/A,no,Y,N/A,Modem,
22114,N/A,Maria G,South,Huntersville,maintenence,2024-1-16,07:50,14:22,55,No,Yes,N/A,coax cable; modem,Technician running late
22115,,,East,charlotte,reapir,2024-3-28,16:40,8:15 AM,,no,,N/A,Modem,
22116,N/A,J. Smith,North,concord,reapir,2024/01/28,16:40,07:50,83,Yes,Yes,,None,
22117,6762,,North,huntersvill,Maintenance,01-07-2024,1:15 pm,8:15 AM,117,yes,N,,None,
22118,,John S.,South,Concord,Repair,02-22-2024,09:5 AM,12:3 pm,153,yes,Y,Signal Issue,,Technician running late
22119,N/A,J. Taylor,east,Huntersville,Repair,2024-01-08,8:15 AM,1:15 pm,144,no,Y,,Fiber ONT,Installed new modem
22120,N/A,J. Smith,East,Charlotte,Repair,03-05-2024,09:5 AM,9:00am,59,No,Y,N/A,None,Customer unhappy
22121,,J. Taylor,West,Charlotte,Repair,2024-2-11,8:15 AM,07:50,N/A,no,Yes,,Modem,
22122,N/A,Maria G,North,Huntersville,maintenence,2024/04/26,1:15 pm,09:5 AM,,Yes,No,Customer Not Home,N/A,
22123,N/A,Jessica T,South,Concord,reapir,2024-1-1,9:00am,12:3 pm,,yes,N,N/A,Router;Coax Cable,Technician running late
22124,,Liam P.,East,concord,Install,2024-02-23,07:50,9:00am,133,yes,Yes,N/A,Fiber ONT,Installed new modem
22125,3186,Maria Gomez,West,concord,Maintenance,01/01/24,14:22,1:15 pm,N/A,no,Yes,N/A,Router;Coax Cable,Technician running late
22126,,Maria Gomez,West,Concord,maintenence,2024-02-04,07:50,07:50,,yes,,Signal Issue,Splitter,Technician running late
22127,6579,M. Gomez,Noth,concord,maintenence,2024-03-11,12:3 pm,9:00am,141,No,,Signal Issue,None,Customer unhappy
22128,N/A,J Smith,West,Concord,Repair,2024-03-23,1:15 pm,14:22,169,yes,,Signal Issue,N/A,
22129,5657,J. Taylor,West,charlotte,maintenence,2024-3-29,07:50,9:00am,,yes,No,Signal Issue,Modem,Customer unhappy
22130,1500,Liam P.,east,Charlotte,Maintenance,01-07-2024,1:15 pm,1:15 pm,178,no,N,Customer Not Home,N/A,Technician running late
22131,N/A,Liam P.,North,Concord,Repair,2024-2-1,12:3 pm,16:40,,yes,Y,,Modem,Installed new modem
22132,N/A,Jess T.,West,Concord,Install,2024-04-24,9:00am,07:50,N/A,No,No,Signal Issue,None,
22133,N/A,,South,Huntersville,Maintenance,2024/03/10,8:15 AM,14:22,,No,N,N/A,Modem,Customer unhappy
22134,3590,J Smith,WEST,charlotte,reapir,01/21/24,09:5 AM,12:3 pm,,no,Yes,Customer Not Home,Splitter,Technician running late
22135,,Jessica T,Noth,concord,Maint.,2024-4-26,1:15 pm,8:15 AM,,No,Yes,Signal Issue,coax cable; modem,Installed new modem
22136,,,East,Charlotte,install,04/16/24,8:15 AM,16:40,24,no,No,Customer Not Home,coax cable; modem,Customer unhappy
22137,,J Smith,Noth,Huntersville,reapir,2024-04-23,09:5 AM,07:50,,no,,,Fiber ONT,Technician running late
22138,N/A,John S.,West,Concord,Maintenance,04-11-2024,07:50,09:5 AM,,no,,,,Technician running late
22139,,,East,Huntersville,Maintenance,03/24/24,16:40,12:3 pm,40,yes,,Equipment Failure,Modem,
22140,N/A,Jessica T,West,concord,install,02/10/24,1:15 pm,12:3 pm,34,no,,Signal Issue,coax cable; modem,
22141,7143,Jess T.,east,Concord,reapir,03-25-2024,09:5 AM,07:50,,no,,N/A,Splitter,
22142,4894,J. Taylor,WEST,Concord,maintenence,01-10-2024,1:15 pm,1:15 pm,,No,Y,,None,Installed new modem
22143,N/A,,South,concord,Install,2024/04/05,9:00am,16:40,44,no,No,,None,
22144,2630,Liam Peterson,Noth,huntersvill,reapir,2024-02-13,07:50,09:5 AM,N/A,Yes,Y,,Router;Coax Cable,Installed new modem
22145,,John S.,Suth,charlotte,Maintenance,2024/01/31,14:22,09:5 AM,,Yes,,Equipment Failure,Splitter,Customer unhappy
22146,9929,J Smith,West,huntersvill,Repair,04-23-2024,07:50,16:40,N/A,No,Yes,Signal Issue,Splitter,
22147,,John S.,Suth,charlotte,Repair,2024/01/12,07:50,07:50,24,no,No,Equipment Failure,Router;Coax Cable,
22148,,Jessica T,East,Charlotte,install,04-14-2024,9:00am,8:15 AM,N/A,yes,,Signal Issue,Router;Coax Cable,
22149,3113,L P,North,Huntersville,Repair,2024/03/31,8:15 AM,9:00am,,yes,N,Signal Issue,,Technician running late
22150,,Jessica T,South,charlotte,Repair,02-06-2024,12:3 pm,8:15 AM,73,yes,No,,N/A,
22151,N/A,Jess T.,South,Huntersville,reapir,2024-01-17,8:15 AM,09:5 AM,112,Yes,Y,N/A,Router;Coax Cable,
22152,,J. Smith,South,Charlotte,install,2024/02/13,16:40,12:3 pm,,Yes,,N/A,Splitter,Customer unhappy
22153,,Maria G,Suth,charlotte,Repair,2024-3-3,9:00am,12:3 pm,,no,N,,coax cable; modem,Installed new modem
22154,N/A,L P,Suth,huntersvill,Repair,01/17/24,9:00am,07:50,,Yes,Y,,coax cable; modem,Customer unhappy
22155,,M. Gomez,West,Concord,reapir,2024/02/10,09:5 AM,9:00am,N/A,Yes,,,Router;Coax Cable,
22156,,Jess T.,East,charlotte,Repair,2024-2-14,16:40,16:40,69,Yes,,,None,Customer unhappy
22157,N/A,John Smith,WEST,Huntersville,reapir,03/17/24,07:50,14:22,40,yes,Y,Signal Issue,,Customer unhappy
22158,,,Noth,huntersvill,Install,2024-01-18,12:3 pm,9:00am,,yes,No,Signal Issue,None,Installed new modem
22159,,J. Taylor,South,concord,maintenence,2024/02/04,8:15 AM,12:3 pm,,no,N,,Splitter,Customer unhappy
22160,2734,Jess T.,East,huntersvill,Maintenance,2024-03-27,1:15 pm,8:15 AM,,Yes,Yes,Equipment Failure,N/A,
22161,,M. Gomez,Suth,Concord,Install,2024/04/24,9:00am,8:15 AM,,no,N,Signal Issue,,Installed new modem
22162,N/A,Maria G,North,Huntersville,reapir,2024-4-15,8:15 AM,1:15 pm,,no,Yes,Signal Issue,Router;Coax Cable,
22163,,Liam P.,East,charlotte,install,2024/01/21,12:3 pm,8:15 AM,,Yes,N,Equipment Failure,Splitter,Installed new modem
22164,,J. Taylor,Suth,concord,reapir,2024-03-17,07:50,8:15 AM,78,Yes,N,N/A,Splitter,Installed new modem
22165,N/A,Maria Gomez,Suth,Charlotte,reapir,04-19-2024,9:00am,9:00am,69,no,Y,Equipment Failure,Splitter,Customer unhappy
22166,,,WEST,concord,Maint.,2024/04/14,9:00am,9:00am,N/A,Yes,N,Signal Issue,Router;Coax Cable,Customer unhappy
22167,N/A,,Suth,Huntersville,install,04/03/24,16:40,09:5 AM,140,yes,No,N/A,Splitter,Installed new modem
22168,N/A,John S.,West,Charlotte,maintenence,2024-02-03,9:00am,9:00am,,Yes,N,Signal Issue,coax cable; modem,
